"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 28 17:45:33 GMT 2023","Fri Jul 28 17:45:33 GMT 2023","332","chromium","","","","","Validar limpeza de lista com sucesso",""
"passed","Fri Jul 28 17:45:32 GMT 2023","Fri Jul 28 17:45:33 GMT 2023","167","chromium","","","","","Validar erro ao tentar adicionar um filme mais de uma vez na lista",""
"passed","Fri Jul 28 17:45:33 GMT 2023","Fri Jul 28 17:45:34 GMT 2023","266","chromium","","","","","Validar a resposta do GET de lists/details",""
"passed","Fri Jul 28 17:45:32 GMT 2023","Fri Jul 28 17:45:32 GMT 2023","378","chromium","","","","","Validar o endpoint GET /account/{account_id}/lists",""
"passed","Fri Jul 28 17:45:33 GMT 2023","Fri Jul 28 17:45:33 GMT 2023","191","chromium","","","","","Validar erro ao tentar adicionar filme inválido na lista",""
"passed","Fri Jul 28 17:45:32 GMT 2023","Fri Jul 28 17:45:32 GMT 2023","187","chromium","","","","","Validar adição de filme em uma lista com sucesso",""
"passed","Fri Jul 28 17:45:34 GMT 2023","Fri Jul 28 17:45:34 GMT 2023","249","chromium","","","","","Validar remoção de filme da lista com sucesso",""
"passed","Fri Jul 28 17:45:33 GMT 2023","Fri Jul 28 17:45:33 GMT 2023","116","chromium","","","","","Validar criação de lista de filmes com sucesso",""
"passed","Fri Jul 28 17:45:33 GMT 2023","Fri Jul 28 17:45:33 GMT 2023","128","chromium","","","","","Validar remoção de lista com sucesso",""
